base_coin,filter_decision,filter_reason,vol_filter_decision,vol_filter_reason,vol_cutoff,vol_quantile,std_spread,std_spread_long,std_spread_short,std_status,n_ticks,days_with_ticks,vol_window_start,vol_window_end,market_cap_usd,median_rel_vol,p99_max_clean,had_entry_tail,status,in_plot_set,gecko_id,okx_symbol,bybit_symbol,okx_tick_size,okx_lot_size,okx_min_size,bybit_tick_size,bybit_qty_step,bybit_min_order_qty,bybit_min_notional_value,take,gecko_name,map_method,n_candidates,candidate_ids,ticker_volume_usd,ticker_mcap_usd,map_note,n_hist_days,n_days_both,n_days_volume,n_days_mcap,mean_rel_vol,volume_cv,median_volume_usd,mean_volume_usd,hist_start,hist_end,paprika_id,paprika_name,window_start,window_end,spread_n_ticks,spread_days_with_ticks,p99_long,p99_short,p95_long,p95_short,p99_max,p95_max,spread_window_start,spread_window_end,spread_joined,had_soft_tail,log_cap,log_median_rel_vol,log_fitted,log_residual,fitted_median_rel_vol,cap_cutoff_usd,mean_spread_long,mean_spread_short,std_present,std_usable,vol_min_ticks
PEOPLE,kept,kept_cap_le_cutoff,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.0621791855960366,0.0621791855960366,0.061089244937314,ok,8784435.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,43116927.0,0.16892337019537595,0.13106160118735816,False,ok,True,constitutiondao,PEOPLE-USDT-SWAP,PEOPLEUSDT,1e-06,1.0,1.0,1e-06,1.0,1.0,5,yes,ConstitutionDAO,markets_max_mcap,2,"constitutiondao,constitutiondao-wormhole",11998792.0,43116927.0,,30,30,30,30,0.321075460853393,1.535597838738081,7283456.621308,13843787.2071071,2026-08-05,2026-09-03,constitutiondao,ConstitutionDAO,2026-08-05,2026-09-03,9086422.0,29.0,0.03676085805205179,0.13106160118735816,0.0005632849780876576,0.09239827336289247,0.13106160118735816,0.09239827336289247,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,False,17.579426215791692,-1.7783100976864847,-3.2389484802925654,1.4606383826060807,0.03920509836573054,200000000.0,-0.0950438448421656,-0.0017284817361244,True,True,10000
PIEVERSE,dropped,dropped_large_cap,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.0985405314392217,0.0985405314392217,0.0907777602969147,ok,5903143.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,310587775.0,0.022609431812955293,0.14140302898550683,False,ok,True,pieverse,PIEVERSE-USDT-SWAP,PIEVERSEUSDT,0.0001,1.0,1.0,0.0001,1.0,1.0,5,yes,Pieverse,markets_max_mcap,1,pieverse,4808078.0,310587775.0,,30,30,30,30,0.02874865188994212,0.9081670091785268,7022213.1208,8928979.824746666,2026-08-05,2026-09-03,pieverse,Pieverse,2026-08-05,2026-09-03,6199274.0,29.0,0.14140302898550683,0.10837046938027153,0.09280676711704879,0.06019876910017013,0.14140302898550683,0.09280676711704879,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,False,19.553977108599693,-3.789388122908272,-3.8601594287877985,0.07077130587952629,0.02106464094515025,200000000.0,-0.0411987243731623,-0.0525400653059,True,True,10000
PIPPIN,kept,kept_cap_le_cutoff,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.1148044039105785,0.1032988557351628,0.1148044039105785,ok,5230271.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,20111296.0,0.17366449144202342,0.1123055790816326,False,ok,True,pippin,PIPPIN-USDT-SWAP,PIPPINUSDT,1e-05,1.0,1.0,1e-05,1.0,1.0,5,yes,pippin,markets_max_mcap,1,pippin,4975065.0,20111296.0,,30,30,30,30,0.19805571942063477,0.5407333519384763,3492617.99208,3983157.197761333,2026-08-05,2026-09-03,pippin,pippin,2026-08-05,2026-09-03,5648314.0,29.0,0.1123055790816326,0.0009227859033528686,0.05887066182027936,0.0001369363932646419,0.1123055790816326,0.05887066182027936,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,False,16.816792205221788,-1.7506300512611754,-2.9990171628540336,1.2483871115928582,0.0498360250023032,200000000.0,-0.0037710022871158,-0.1231943164554724,True,True,10000
PLUME,kept,kept_cap_le_cutoff,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.0892162696820807,0.0892162696820807,0.0832934494084157,ok,5140374.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,93730773.0,0.0463156648016495,0.1326213235294122,False,ok,True,plume,PLUME-USDT-SWAP,PLUMEUSDT,1e-06,1.0,1.0,1e-06,1.0,1.0,5,yes,Plume,markets_max_mcap,1,plume,8664041.0,93730773.0,,30,30,30,30,0.05676960334984186,0.4972173000772997,4341203.0638675,5321058.804884066,2026-08-05,2026-09-03,plume,Plume,2026-08-05,2026-09-03,5426351.0,29.0,0.05292637917637991,0.1326213235294122,0.00741526243524951,0.07978182928182947,0.1326213235294122,0.07978182928182947,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,False,18.355937113781376,-3.0722750424625156,-3.483245587657102,0.4109705451945862,0.03070758496451268,200000000.0,-0.1099008829360069,-0.0380229971265527,True,True,10000
PNUT,kept,kept_cap_le_cutoff,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.0547310875026424,0.047063556821558,0.0547310875026424,ok,6548478.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,50400979.0,0.06375615957717805,0.05588981818181899,False,ok,True,peanut-the-squirrel,PNUT-USDT-SWAP,PNUTUSDT,1e-05,1.0,1.0,1e-05,1.0,1.0,5,yes,Peanut the Squirrel,markets_max_mcap,4,"peanut-the-squirrel,peanut-3,pnut,pnut-the-squirrel",9083300.0,50400979.0,,30,30,30,30,0.10312570759996546,1.1094291507911636,3213372.8599699996,5197636.623106,2026-08-05,2026-09-03,peanut-the-squirrel,Peanut the Squirrel,2026-08-05,2026-09-03,7443593.0,29.0,0.0469919183428406,0.05588981818181899,0.019361189521379007,0.024212713904184887,0.05588981818181899,0.024212713904184887,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,False,17.735521157456116,-2.752689478792613,-3.2880573116323175,0.5353678328397047,0.03732629236035757,200000000.0,-0.0521100948284076,-0.0362175177043955,True,True,10000
POL,dropped,dropped_large_cap,dropped,dropped_low_vol,0.0469718977007977,0.2,0.0422788433835755,0.0422788433835755,0.0398074778471088,ok,8022841.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,1011941290.0,0.010726994094143544,0.107890044006506,False,ok,True,polygon-ecosystem-token,POL-USDT-SWAP,POLUSDT,1e-05,1.0,1.0,1e-05,1.0,1.0,5,no,POL (ex-MATIC),override,4,"polygon-ecosystem-token,anubis-bridged-pol-anubis,katana-bridged-pol-katana,proof-of-liquidity",64291782.0,1011941290.0,,30,30,30,30,0.017408912216798668,1.088365689339178,10855088.24145,17616797.086163998,2026-08-05,2026-09-03,polygon-ecosystem-token,POL (ex-MATIC),2026-08-05,2026-09-03,8967938.0,29.0,0.0267491919732449,0.107890044006506,0.01200981376405772,0.08339890465834952,0.107890044006506,0.08339890465834952,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,False,20.735136392294827,-4.534991901926935,-4.231762450832341,-0.30322945109459365,0.014526765263866738,200000000.0,-0.056293116520509,0.0218308108784106,True,True,10000
POPCAT,kept,kept_cap_le_cutoff,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.0630478638895898,0.0630478638895898,0.0539405705344403,ok,4911448.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,53127369.0,0.03673079699965944,0.15962430107526906,False,ok,True,popcat,POPCAT-USDT-SWAP,POPCATUSDT,1e-05,1.0,1.0,1e-05,1.0,1.0,5,yes,Popcat,markets_max_mcap,1,popcat,10067559.0,53127369.0,,30,30,30,30,0.06504503884614225,1.0151699271444172,1951410.605865,3455671.7803983334,2026-08-05,2026-09-03,popcat,Popcat,2026-08-05,2026-09-03,5222659.0,29.0,-0.02211357529986691,0.15962430107526906,-0.04735929262279578,0.10496989475222962,0.15962430107526906,0.10496989475222962,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,True,17.788202777155796,-3.304139720511504,-3.3046314090947355,0.0004916885832315643,0.036712741325369926,200000000.0,-0.1276234058751121,0.0192442048723717,True,True,10000
PROVE,kept,kept_cap_le_cutoff,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.0661278220689681,0.0636982701676336,0.0661278220689681,ok,1798717.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,35201517.0,0.03021887259432598,0.13520213429256608,False,ok,True,succinct,PROVE-USDT-SWAP,PROVEUSDT,0.0001,1.0,1.0,0.0001,1.0,1.0,5,yes,Succinct,markets_max_mcap,1,succinct,4365156.0,35201517.0,,30,30,30,30,0.033404168538532016,0.4161764317010145,1063750.15735,1175877.4066799998,2026-08-05,2026-09-03,succinct,Succinct,2026-08-05,2026-09-03,1888843.0,29.0,0.13520213429256608,0.00026267194323129886,0.1286713804322563,-0.059457505179681194,0.13520213429256608,0.1286713804322563,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,False,17.376599736230602,-3.499288629440799,-3.1751374991692014,-0.3241511302715976,0.041788357825392725,200000000.0,0.0094933624873169,-0.1678077506495936,True,True,10000
PYTH,dropped,dropped_large_cap,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.0488684954809983,0.0488684954809983,0.0486273627392235,ok,6193776.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,441345036.0,0.008364346402890096,0.1238117497773821,False,ok,True,pyth-network,PYTH-USDT-SWAP,PYTHUSDT,1e-05,1.0,1.0,1e-05,1.0,1.0,5,yes,Pyth Network,markets_max_mcap,1,pyth-network,62010002.0,441345036.0,,30,30,30,30,0.012244034012287689,0.8200672659613991,3691562.7643,5403843.631938334,2026-08-05,2026-09-03,pyth-network,Pyth Network,2026-08-05,2026-09-03,6701982.0,29.0,0.1238117497773821,0.0008629771969614033,0.08148913633461047,-0.0205844180957429,0.1238117497773821,0.08148913633461047,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,False,19.905337522057874,-4.7837770823372,-3.970700482200524,-0.813076600136676,0.018860217260460423,200000000.0,0.0065013090385161,-0.0984770746341651,True,True,10000
QTUM,kept,kept_cap_le_cutoff,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.0615154182644362,0.0615154182644362,0.060049722963896,ok,3050008.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,91950865.0,0.0066251772302522655,0.062094282941033245,False,ok,True,qtum,QTUM-USDT-SWAP,QTUMUSDT,0.0001,1.0,1.0,0.0001,0.1,0.1,5,yes,Qtum,markets_max_mcap,1,qtum,3114487.0,91950865.0,,30,30,30,30,0.0085724942932692,0.8591425487116653,609190.7771000001,788248.2654736665,2026-08-05,2026-09-03,qtum,Qtum,2026-08-05,2026-09-03,3372047.0,29.0,0.062094282941033245,0.05722342428376563,0.028424718397997557,0.015285568685877217,0.062094282941033245,0.028424718397997557,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,False,18.336764916256925,-5.016878155731481,-3.477213846944678,-1.5396643087868034,0.030893364879810887,200000000.0,-0.0651201630583779,-0.0729645830199043,True,True,10000
RAVE,kept,kept_cap_le_cutoff,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.0960195329075564,0.0960195329075564,0.0933519183415765,ok,9331819.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,68341650.0,0.0459461123400591,0.33091507465988224,False,ok,True,ravedao,RAVE-USDT-SWAP,RAVEUSDT,0.0001,0.01,0.01,1e-05,1.0,1.0,5,yes,RaveDAO,markets_max_mcap,1,ravedao,1955615.0,68341650.0,,30,30,30,30,0.0821188331153745,1.1977702311553788,3140033.128405,5612136.551179334,2026-08-05,2026-09-03,ravedao,RaveDAO,2026-08-05,2026-09-03,10062582.0,29.0,0.000640090420262833,0.33091507465988224,-0.037953265214028094,0.26673670595939664,0.33091507465988224,0.26673670595939664,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,True,18.04002994834591,-3.0802860400696783,-3.383858435575381,0.3035723955057028,0.03391633793952052,200000000.0,-0.2108585148676547,0.1235830006644313,True,True,10000
RE,kept,kept_cap_le_cutoff,dropped,dropped_low_vol,0.0469718977007977,0.2,0.0429604278062608,0.0429604278062608,0.0427646127927394,ok,9657290.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,74921785.0,0.26713259052156857,0.16035947990543634,False,ok,True,re,RE-USDT-SWAP,REUSDT,1e-05,1.0,1.0,0.0001,1.0,1.0,5,yes,RE,markets_max_mcap,1,re,8146889.0,74921785.0,,30,30,30,30,0.3533002172765461,1.0217227133155926,20014050.51355,26469882.91924667,2026-08-05,2026-09-03,re,RE,2026-08-05,2026-09-03,11702089.0,29.0,0.16035947990543634,0.0724550208715985,0.060347659889877454,0.039674802956528345,0.16035947990543634,0.060347659889877454,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,True,18.131955260670114,-1.3200101501300001,-3.412778941330708,2.092768791200708,0.03294950828103002,200000000.0,-0.0092151877142404,-0.0324267627992226,True,True,10000
RECALL,kept,kept_cap_le_cutoff,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.1061541667324332,0.1061541667324332,0.1025669952083345,ok,2658982.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,13565793.0,0.03137958113101092,0.23085934291581103,False,ok,True,recall,RECALL-USDT-SWAP,RECALLUSDT,1e-05,1.0,1.0,1e-05,1.0,1.0,5,yes,Recall,markets_max_mcap,1,recall,7166019.0,13565793.0,,30,30,30,30,0.05357220377034598,1.03451665694785,425688.90205000003,726749.4269023334,2026-08-05,2026-09-03,recall,Recall,2026-08-05,2026-09-03,2887701.0,29.0,-0.021160614184742087,0.23085934291581103,-0.08196212316413194,0.14769431891542917,0.23085934291581103,0.14769431891542917,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,True,16.423061961636673,-3.4615978800451503,-2.8751461909992955,-0.5864516890458549,0.056407892574794984,200000000.0,-0.240571227679655,-0.0172468525609419,True,True,10000
RENDER,dropped,dropped_large_cap,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.074690479718874,0.074690479718874,0.058282030388029,ok,5597316.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,768417747.0,0.007741041315597049,0.07951059031910708,False,ok,True,render-token,RENDER-USDT-SWAP,RENDERUSDT,0.001,1.0,1.0,0.0001,0.1,0.1,5,no,Render,override,1,render-token,32397809.0,768417747.0,,30,30,30,30,0.008518085095816594,0.43731570766824396,5948353.527165,6545447.758081666,2026-08-05,2026-09-03,render-token,Render,2026-08-05,2026-09-03,6032432.0,29.0,0.04526493714715826,0.07951059031910708,0.007983660233003833,0.06780029232061954,0.07951059031910708,0.06780029232061954,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,False,20.459844084635694,-4.8612190635309345,-4.145153087570414,-0.7160659759605208,0.015841010703846675,200000000.0,-0.1073747478272756,-0.038280434203127,True,True,10000
RESOLV,kept,kept_cap_le_cutoff,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.0861719430671182,0.082822012095502,0.0861719430671182,ok,3423141.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,8416720.0,0.2021327922094355,0.17416237013409683,False,ok,True,resolv,RESOLV-USDT-SWAP,RESOLVUSDT,1e-05,1.0,1.0,1e-05,1.0,1.0,5,yes,Resolv,markets_max_mcap,1,resolv,2586555.0,8416720.0,,30,30,30,30,0.3557732180189749,1.4224815744138923,1701295.114845,2994443.559564667,2026-08-05,2026-09-03,resolv,Resolv,2026-08-05,2026-09-03,3684968.0,29.0,0.05248791874823284,0.17416237013409683,0.0006371784855592447,0.11623376818803625,0.17416237013409683,0.11623376818803625,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,True,15.94573076163112,-1.5988304103898066,-2.724973628427291,1.1261432180374844,0.06554793129726769,200000000.0,-0.1228741972389642,-0.0180356115201489,True,True,10000
RIVER,kept,kept_cap_le_cutoff,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.1120013609286431,0.1119676997343481,0.1120013609286431,ok,6024841.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,25448933.0,0.3894174791886167,0.12407935860058283,False,ok,True,river,RIVER-USDT-SWAP,RIVERUSDT,0.001,1.0,1.0,0.001,0.1,0.1,5,yes,River,markets_max_mcap,1,river,2459823.0,25448933.0,,30,30,30,30,0.48079846824972977,1.0364830044954685,9910259.3369,12235808.004989998,2026-08-05,2026-09-03,river,River,2026-08-05,2026-09-03,6384979.0,29.0,0.04037009512683648,0.12407935860058283,0.0005683946699747518,0.07830045911463343,0.12407935860058283,0.07830045911463343,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,False,17.052184374738104,-0.9431032995614236,-3.073073594332298,2.1299702947708745,0.046278694104396285,200000000.0,-0.0914274008795728,-0.0082921676981902,True,True,10000
