base_coin,filter_decision,filter_reason,cap_cutoff_usd,market_cap_usd,median_rel_vol,fitted_median_rel_vol,log_residual,p99_max,p99_max_clean,p95_max,had_entry_tail,had_soft_tail,spread_n_ticks,spread_joined,spread_window_start,spread_window_end,status,in_plot_set,gecko_id,okx_symbol,bybit_symbol,okx_tick_size,okx_lot_size,okx_min_size,bybit_tick_size,bybit_qty_step,bybit_min_order_qty,bybit_min_notional_value,take,gecko_name,map_method,n_candidates,candidate_ids,ticker_volume_usd,ticker_mcap_usd,map_note,n_hist_days,n_days_both,n_days_volume,n_days_mcap,mean_rel_vol,volume_cv,median_volume_usd,mean_volume_usd,hist_start,hist_end,paprika_id,paprika_name,window_start,window_end,spread_days_with_ticks,p99_long,p99_short,p95_long,p95_short,log_cap,log_median_rel_vol,log_fitted
ICX,kept,kept_cap_le_cutoff,200000000.0,10198890.0,0.0875209716130873,0.06170458941713127,0.3495201293054233,0.267822932888395,0.267822932888395,0.14415956221198162,False,True,1945856.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,icon,ICX-USDT-SWAP,ICXUSDT,1e-05,1.0,1.0,1e-05,1.0,1.0,5,yes,ICON,markets_max_mcap,1,icon,391285.0,10198890.0,,30,30,30,30,0.09342615149848006,0.7392220795028908,892616.762175,952843.0422563333,2026-08-05,2026-09-03,icon,ICON,2026-08-05,2026-09-03,29.0,0.267822932888395,0.17031611111111084,0.14415956221198162,0.04987186488673195,16.137789448803378,-2.4358768387580305,-2.785396968063454
IMX,kept,kept_cap_le_cutoff,200000000.0,112626660.0,0.008825678998795668,0.028983630369067495,-1.189065660348084,0.1000336255466284,0.1000336255466284,0.07949186668969124,False,False,3340937.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,immutable-x,IMX-USDT-SWAP,IMXUSDT,0.0001,1.0,1.0,1e-05,0.1,0.1,5,yes,Immutable,markets_max_mcap,1,immutable-x,14005840.0,112626660.0,,30,30,30,30,0.014054175008090744,0.8724910194332588,994006.7478664999,1582874.7902167335,2026-08-05,2026-09-03,immutable-x,Immutable,2026-08-05,2026-09-03,29.0,0.027135403450195755,0.1000336255466284,-0.009666425304878047,0.07949186668969124,18.539589012962846,-4.730089738749088,-3.541024078401004
INIT,kept,kept_cap_le_cutoff,200000000.0,12854609.0,0.03605935478667613,0.05737165964896925,-0.4643841222160239,0.0883081963288116,0.0883081963288116,0.039027860801729146,False,False,2679884.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,initia,INIT-USDT-SWAP,INITUSDT,1e-05,1.0,1.0,1e-05,1.0,1.0,5,yes,Initia,markets_max_mcap,2,"initia,init",4055526.0,12854609.0,,30,30,30,30,0.041981325339287515,0.569974087251528,463528.90657500003,539653.5225383333,2026-08-05,2026-09-03,initia,Initia,2026-08-05,2026-09-03,29.0,0.0003150434653389981,0.0883081963288116,-0.05742298889037626,0.039027860801729146,16.36921298203907,-3.322588954138088,-2.8582048319220643
INJ,dropped,dropped_large_cap,200000000.0,506183857.0,0.03357895507777918,0.018064170329133305,0.6199690972009355,0.06492559053028243,0.06492559053028243,0.04161514484781814,False,False,9735081.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,injective-protocol,INJ-USDT-SWAP,INJUSDT,0.001,1.0,1.0,0.001,0.1,0.1,5,yes,Injective,markets_max_mcap,1,injective-protocol,59986871.0,506183857.0,,30,30,30,30,0.0379166886494894,0.5217768607507419,16997124.995300002,19192815.705266666,2026-08-05,2026-09-03,injective-protocol,Injective,2026-08-05,2026-09-03,29.0,0.06492559053028243,0.05265036324903078,0.04161514484781814,0.02327477740192078,20.042410515009692,-3.393855745214779,-4.013824842415715
IOST,kept,kept_cap_le_cutoff,200000000.0,21934705.0,0.01640556385306071,0.04849369142344931,-1.0838131791121137,0.22560192592592465,0.22560192592592465,0.16475801743361096,False,True,2650375.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,iostoken,IOST-USDT-SWAP,IOSTUSDT,1e-07,1.0,1.0,1e-07,1.0,1.0,5,yes,IOST,markets_max_mcap,1,iostoken,4494683.0,21934705.0,,30,30,30,30,0.023857008097798286,0.7562951014745039,359851.20347555005,523296.4348078167,2026-08-05,2026-09-03,iostoken,IOST,2026-08-05,2026-09-03,29.0,0.22560192592592465,-0.06773902194357356,0.16475801743361096,-0.11663372876244027,16.903580643665936,-4.110134742354449,-3.0263215632423357
IOTA,kept,kept_cap_le_cutoff,200000000.0,188891970.0,0.006310975900481635,0.02463203989255211,-1.3617577062207014,0.11342851337448556,0.11342851337448556,0.08623170438472434,False,False,3454698.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,iota,IOTA-USDT-SWAP,IOTAUSDT,1e-05,1.0,1.0,1e-05,0.1,0.1,5,yes,IOTA,markets_max_mcap,1,iota,14555538.0,188891970.0,,30,30,30,30,0.007940278960402959,0.6848033774718009,1192092.6704645,1499854.9351800669,2026-08-05,2026-09-03,iota,IOTA,2026-08-05,2026-09-03,29.0,0.11342851337448556,-0.02808948287491612,0.08623170438472434,-0.05683765638575171,19.056685822304033,-5.065464955040212,-3.7037072488195104
IRYS,kept,kept_cap_le_cutoff,200000000.0,27605699.0,0.026333924081944092,0.045109314788367605,-0.5382307644715505,0.2702300702811247,0.2702300702811247,0.17977875942628996,False,True,5010786.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,irys,IRYS-USDT-SWAP,IRYSUSDT,1e-05,1.0,1.0,1e-06,10.0,10.0,5,yes,Irys,markets_max_mcap,1,irys,1461230.0,27605699.0,,30,30,30,30,0.031806323823920075,0.6179861345211761,726966.381695,878035.8017796666,2026-08-05,2026-09-03,irys,Irys,2026-08-05,2026-09-03,29.0,0.1017666315789486,0.2702300702811247,0.012289484002509704,0.17977875942628996,17.133532794879425,-3.6368972819433045,-3.098666517471754
JELLYJELLY,kept,kept_cap_le_cutoff,200000000.0,56780790.0,0.012374387313561507,0.035952569303891256,-1.0665717532141983,0.1258811036367454,0.1258811036367454,0.08560477061343973,False,False,3569260.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,jelly-my-jelly,JELLYJELLY-USDT-SWAP,JELLYJELLYUSDT,1e-05,1.0,1.0,1e-05,1.0,1.0,5,yes,Jelly-My-Jelly,markets_max_mcap,1,jelly-my-jelly,4072480.0,56780790.0,,30,30,30,30,0.014424467060185908,0.6021302510358412,702627.48743,819032.6350063335,2026-08-05,2026-09-03,jelly-my-jelly,Jelly-My-Jelly,2026-08-05,2026-09-03,29.0,0.1258811036367454,0.0007517667881672599,0.08560477061343973,-0.03566118554379623,17.85470862226208,-4.392126481768276,-3.325554728554078
JTO,dropped,dropped_large_cap,200000000.0,233929985.0,0.055485696971275394,0.02302936231054623,0.879355251372052,0.057628514814115905,0.057628514814115905,0.035643803553500754,False,False,8061751.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,jito-governance-token,JTO-USDT-SWAP,JTOUSDT,0.0001,1.0,1.0,0.0001,0.1,0.1,5,yes,Jito,markets_max_mcap,1,jito-governance-token,39250935.0,233929985.0,,30,30,30,30,0.05723129089274725,0.37943644079150973,12979768.260205,13388115.020071,2026-08-05,2026-09-03,jito-governance-token,Jito,2026-08-05,2026-09-03,29.0,0.057628514814115905,0.049751595778297825,0.035643803553500754,0.020707942678558255,19.270532419148203,-2.8916300036725233,-3.7709852550445753
JUP,dropped,dropped_large_cap,200000000.0,787550736.0,0.007433504479532352,0.01571891272917991,-0.7488672061133803,0.06079486745587919,0.06079486745587919,0.04749043241238077,False,False,7172695.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,jupiter-exchange-solana,JUP-USDT-SWAP,JUPUSDT,0.0001,1.0,1.0,1e-05,1.0,1.0,5,no,Jupiter,markets_max_mcap,2,"jupiter-exchange-solana,jupiter",73111776.0,787550736.0,,30,30,30,30,0.009954142578894964,0.6552486255928903,5854261.923915001,7839392.3142576665,2026-08-05,2026-09-03,jupiter-exchange-solana,Jupiter,2026-08-05,2026-09-03,29.0,0.06079486745587919,0.04471829085872579,0.04749043241238077,0.0007898105693611257,20.48443835325542,-4.901757865296891,-4.152890659183511
KAITO,kept,kept_cap_le_cutoff,200000000.0,73395227.0,0.5004410598484831,0.03316359734743259,2.7140370203545583,1.6194729745596899,1.6194729745596899,1.0914938892640111,True,True,17547832.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,kaito,KAITO-USDT-SWAP,KAITOUSDT,0.0001,1.0,1.0,0.0001,1.0,1.0,5,yes,KAITO,markets_max_mcap,1,kaito,12545472.0,73395227.0,,30,30,30,30,0.6136830036151623,0.9936564053773453,36729985.1877,45041403.356376655,2026-08-05,2026-09-03,kaito,KAITO,2026-08-05,2026-09-03,29.0,1.6194729745596899,0.04168822320462781,1.0914938892640111,0.0007185488180556801,18.111369464222424,-0.6922654497019075,-3.406302470056466
KAT,kept,kept_cap_le_cutoff,200000000.0,14463794.0,0.06560216759828023,0.05528179017090258,0.17116517542638832,0.25844584530386777,0.25844584530386777,0.1916646736749893,False,True,2532652.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,katana-network-token,KAT-USDT-SWAP,KATUSDT,1e-06,1.0,1.0,1e-06,10.0,10.0,5,yes,Katana,markets_max_mcap,3,"katana-network-token,karat,nearkat",3084579.0,14463794.0,,30,30,30,30,0.07860375911142908,0.5434031228624517,948856.238095,1136908.5794133332,2026-08-05,2026-09-03,katana-network-token,Katana,2026-08-05,2026-09-03,29.0,0.25844584530386777,0.10454029506752854,0.1916646736749893,0.0007013151257472445,16.487159119256035,-2.7241465409212795,-2.895311716347668
KGEN,kept,kept_cap_le_cutoff,200000000.0,34042783.0,0.02992950771562948,0.04223072711306731,-0.3443032128528758,0.27040543991416327,0.27040543991416327,0.18177533557047013,False,True,3612714.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,kgen,KGEN-USDT-SWAP,KGENUSDT,0.0001,1.0,1.0,1e-05,1.0,1.0,5,yes,KGeN,markets_max_mcap,1,kgen,2000155.0,34042783.0,,30,30,30,30,0.08088734710458309,1.8472835037734319,1018883.73646,2753630.4049270004,2026-08-05,2026-09-03,kgen,KGeN,2026-08-05,2026-09-03,29.0,0.27040543991416327,0.0001060568110263256,0.18177533557047013,-0.09137071180555544,17.343128615084304,-3.5089104051101483,-3.1646071922572725
KITE,dropped,dropped_large_cap,200000000.0,322373609.0,0.006103493759875362,0.020819256970636472,-1.227017019557496,0.20970495965572913,0.20970495965572913,0.14406438356164383,False,True,4554149.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,kite-2,KITE-USDT-SWAP,KITEUSDT,1e-05,1.0,1.0,1e-05,1.0,1.0,5,yes,Kite,markets_max_mcap,2,"kite-2,kite",16286031.0,322373609.0,,30,30,30,30,0.008598601170690123,1.0449456388867493,1967605.31088,2771962.0917470003,2026-08-05,2026-09-03,kite-2,Kite,2026-08-05,2026-09-03,29.0,0.20970495965572913,0.01787219072847723,0.14406438356164383,-0.029127768540073068,19.591221707305756,-5.09889392423958,-3.8718769046820842
KMNO,kept,kept_cap_le_cutoff,200000000.0,135620964.0,0.006724030437506697,0.027338103376487816,-1.4025937149117915,0.5745451587301588,0.5745451587301588,0.25478704646721867,True,True,3370932.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,kamino,KMNO-USDT-SWAP,KMNOUSDT,1e-05,1.0,1.0,1e-05,10.0,10.0,5,yes,Kamino,markets_max_mcap,1,kamino,5142285.0,135620964.0,,30,30,30,30,0.018396480695958877,1.2880752882915778,911919.4899,2494948.446193333,2026-08-05,2026-09-03,kamino,Kamino,2026-08-05,2026-09-03,29.0,0.5745451587301588,0.03775538142981729,0.25478704646721867,-0.03774398494438047,18.72537452329086,-5.002067536749598,-3.5994738218378064
KSM,kept,kept_cap_le_cutoff,200000000.0,68905844.0,0.015131070934418858,0.033828723708047646,-0.8045599479715246,0.09567967983992023,0.09567967983992023,0.03536618640959809,False,False,2908893.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,kusama,KSM-USDT-SWAP,KSMUSDT,0.001,1.0,1.0,0.001,0.01,0.01,5,yes,Kusama,markets_max_mcap,1,kusama,14507202.0,68905844.0,,30,30,30,30,0.01757876686900461,0.617239844539077,1042619.2133599999,1211279.7675880003,2026-08-05,2026-09-03,kusama,Kusama,2026-08-05,2026-09-03,29.0,0.03130027886497107,0.09567967983992023,0.00046764879070045783,0.03536618640959809,18.048251550964643,-4.191004971504469,-3.3864450235329446
LA,kept,kept_cap_le_cutoff,200000000.0,12189314.0,0.5703740543279958,0.05833892994659072,2.280022758668453,0.3834888456189158,0.3834888456189158,0.2130094766987773,False,True,7935505.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,lagrange,LA-USDT-SWAP,LAUSDT,1e-05,1.0,1.0,1e-05,0.1,0.1,5,yes,Lagrange,override,2,"lagrange,latoken",16722541.0,12189314.0,,30,30,30,30,0.7498276041944008,1.0932423367936048,6952468.445657,9139884.113393268,2026-08-05,2026-09-03,lagrange,Lagrange,2026-08-05,2026-09-03,29.0,0.3834888456189158,0.0795924201364853,0.2130094766987773,0.03565737188236731,16.316070224238153,-0.5614628977188582,-2.841485656387311
LAB,kept,kept_cap_le_cutoff,200000000.0,55876381.0,0.2749128941282901,0.03613464141672397,2.029202297614704,0.18754751252783972,0.18754751252783972,0.11400900904363047,False,True,15244468.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,lab,LAB-USDT-SWAP,LABUSDT,0.0001,0.1,0.1,0.001,1.0,1.0,5,yes,LAB,markets_max_mcap,3,"lab,labs-on-gold,the-professor",8541881.0,55876381.0,,30,30,30,30,0.3051984322475358,0.6292639065976351,15361137.614125002,17053383.880866,2026-08-05,2026-09-03,lab,LAB,2026-08-05,2026-09-03,29.0,0.18754751252783972,0.0679634322033895,0.11400900904363047,0.0007082817679673235,17.838652326476243,-1.2913009801154065,-3.3205032777301104
LDO,dropped,dropped_large_cap,200000000.0,330368613.0,0.02327206946920227,0.0206594145099454,0.11908278230223157,0.05432848077725917,0.05432848077725917,0.027839695833238007,False,False,8269287.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,lido-dao,LDO-USDT-SWAP,LDOUSDT,0.0001,1.0,1.0,0.0001,0.1,0.1,5,yes,Lido DAO,markets_max_mcap,2,"lido-dao,linea-bridged-ldo-linea",46097156.0,330368613.0,,30,30,30,30,0.029353268390518484,0.5353448592914102,7688361.31218,9697398.565192332,2026-08-05,2026-09-03,lido-dao,Lido DAO,2026-08-05,2026-09-03,29.0,0.049359028147931715,0.05432848077725917,0.027839695833238007,0.027807700786879285,19.61571959812523,-3.7605013726956225,-3.879584154997854
LIGHT,kept,kept_cap_le_cutoff,200000000.0,7631601.0,0.4357709628451487,0.06759871269389386,1.863527850869783,0.1442974639482845,0.1442974639482845,0.07640061565523336,False,False,5321181.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,bitlight,LIGHT-USDT-SWAP,LIGHTUSDT,0.0001,1.0,1.0,0.0001,1.0,1.0,5,yes,Bitlight,markets_max_mcap,5,"bitlight,arcturian-ai-by-virtuals,heaven,light-defi,lightning-protocol",2158293.0,7631601.0,,30,30,30,30,0.9375216774139967,1.6121927861808283,3325630.11582,7154791.370874333,2026-08-05,2026-09-03,bitlight,Bitlight,2026-08-05,2026-09-03,29.0,0.1321930538922157,0.1442974639482845,0.05229119100357808,0.07640061565523336,15.847808210869406,-0.8306384882344915,-2.6941663391042745
LINEA,kept,kept_cap_le_cutoff,200000000.0,64260818.0,0.018546694760016906,0.03457970969182623,-0.6229754918330088,0.0799357709461613,0.0799357709461613,0.04212270658560605,False,False,3110624.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,linea,LINEA-USDT-SWAP,LINEAUSDT,1e-06,1.0,1.0,1e-06,10.0,10.0,5,yes,Linea,markets_max_mcap,1,linea,8529974.0,64260818.0,,30,30,30,30,0.02184049783387445,0.5647195688788826,1191825.7764750002,1403488.256332,2026-08-05,2026-09-03,linea,Linea,2026-08-05,2026-09-03,29.0,0.04643710990415326,0.0799357709461613,0.03930445028208069,0.04212270658560605,17.978460641107226,-3.9874636858576413,-3.3644881940246325
LINK,dropped,dropped_large_cap,200000000.0,8825214920.0,0.010117903057294611,0.0073494932273328595,0.31967507242612836,0.04280336693699862,0.04280336693699862,0.025887328466055834,False,False,20687926.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,chainlink,LINK-USDT-SWAP,LINKUSDT,0.001,0.1,0.1,0.001,0.1,0.1,5,no,Chainlink,markets_max_mcap,3,"chainlink,linea-bridged-link-linea,osmosis-alllink",438157137.0,8825214920.0,,30,30,30,30,0.011008804367153022,0.5456888619844527,89292669.02035001,97155064.55236001,2026-08-05,2026-09-03,chainlink,Chainlink,2026-08-05,2026-09-03,29.0,0.020220417155011345,0.04280336693699862,0.009648887713050665,0.025887328466055834,22.900878793010307,-4.593448844370528,-4.913123916796656
LIT,dropped,dropped_large_cap,200000000.0,1074634536.0,0.05218961779985545,0.014254628651527178,1.2978019107598797,0.13316514707565613,0.13316514707565613,0.09483168180406809,False,False,17131512.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,lighter,LIT-USDT-SWAP,LITUSDT,0.0001,1.0,1.0,0.0001,0.1,0.1,5,no,Lighter,override,4,"lighter,litentry,lit,timeless",148394382.0,1074634536.0,,30,30,30,30,0.0640113020253731,0.7452817293407209,56084765.70836501,68788755.85079268,2026-08-05,2026-09-03,lighter,Lighter,2026-08-05,2026-09-03,29.0,0.10504438547809042,0.13316514707565613,0.07179182806207128,0.09483168180406809,20.795246474212693,-2.9528716965984003,-4.25067360735828
LPT,kept,kept_cap_le_cutoff,200000000.0,69734780.0,0.012507864948523535,0.033701693980957396,-0.9911904602628496,0.11799295708154534,0.11799295708154534,0.07108531297922746,False,False,3814142.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,livepeer,LPT-USDT-SWAP,LPTUSDT,0.001,1.0,1.0,0.001,0.1,0.1,5,yes,Livepeer,markets_max_mcap,1,livepeer,14159105.0,69734780.0,,30,30,30,30,0.01504376678518237,0.7287546191161046,872233.2104549999,1049073.7671359999,2026-08-05,2026-09-03,livepeer,Livepeer,2026-08-05,2026-09-03,29.0,0.11799295708154534,0.056280474156344164,0.07108531297922746,0.01403350072312326,18.06020974696964,-4.3813976366527365,-3.390207176389887
LQTY,kept,kept_cap_le_cutoff,200000000.0,22315523.0,0.01446691280997537,0.04823179876466475,-1.2041543621334645,0.18868340026773786,0.18868340026773786,0.11109326923076983,False,True,2163151.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,liquity,LQTY-USDT-SWAP,LQTYUSDT,0.0001,1.0,1.0,0.0001,0.1,0.1,5,yes,Liquity,markets_max_mcap,1,liquity,1499167.0,22315523.0,,30,30,30,30,0.016054730270030716,0.5366660654990277,322836.72555,358269.7025996667,2026-08-05,2026-09-03,liquity,Liquity,2026-08-05,2026-09-03,29.0,0.18868340026773786,-0.04672583464429322,0.11109326923076983,-0.09438178541136545,16.92079309292076,-4.235891112174206,-3.031736750040742
LRC,kept,kept_cap_le_cutoff,200000000.0,11583261.0,0.020293090687877102,0.05928250493218914,-1.0720337681272238,,,,False,False,,False,,,ok,True,loopring,LRC-USDT-SWAP,LRCUSDT,1e-05,1.0,1.0,1e-05,0.1,0.1,5,yes,Loopring,markets_max_mcap,1,loopring,9934170.0,11583261.0,,30,30,30,30,0.028936393985445896,1.0373635608384677,235060.16593435,335177.80393224995,2026-08-05,2026-09-03,loopring,Loopring,2026-08-05,2026-09-03,,,,,,16.26507159668315,-3.8974748110731743,-2.8254410429459504
LTC,dropped,dropped_large_cap,200000000.0,3992484139.0,0.006523239670658589,0.009432666224349818,-0.36880766067719684,0.05824559675655989,0.05824559675655989,0.022066882551547127,False,False,13481467.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,litecoin,LTC-USDT-SWAP,LTCUSDT,0.01,0.1,0.1,0.01,0.1,0.1,5,no,Litecoin,markets_max_mcap,2,"litecoin,binance-peg-litecoin",270177082.0,3992484139.0,,30,30,30,30,0.010951329984189911,0.8194570259100755,26043930.92,43723011.26283334,2026-08-05,2026-09-03,litecoin,Litecoin,2026-08-05,2026-09-03,29.0,0.022796322491612342,0.05824559675655989,0.0009950506102273653,0.022066882551547127,22.10767946534674,-5.03238414444571,-4.663576483768513
MAGIC,kept,kept_cap_le_cutoff,200000000.0,15197993.0,0.045835124405571186,0.054427294682348824,-0.17181506290185267,0.10933318003913853,0.10933318003913853,0.0715176383241197,False,False,2573550.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,magic,MAGIC-USDT-SWAP,MAGICUSDT,1e-05,1.0,1.0,1e-05,1.0,1.0,5,yes,Treasure,markets_max_mcap,3,"magic,magic-carpet-ride,magic-token",3613161.0,15197993.0,,30,30,30,30,0.09580601085125735,1.4602115905537818,696601.8998700001,1456059.0822753333,2026-08-05,2026-09-03,magic,Treasure,2026-08-05,2026-09-03,29.0,0.10933318003913853,0.024878962516733973,0.0715176383241197,-0.021042185291020282,16.53667393762484,-3.0827045733674088,-2.910889510465556
MANA,kept,kept_cap_le_cutoff,200000000.0,147441005.0,0.007132131300403846,0.026628749530089993,-1.317381331664329,0.11183559811827984,0.11183559811827984,0.08400259073543412,False,False,4383164.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,decentraland,MANA-USDT-SWAP,MANAUSDT,1e-05,1.0,1.0,1e-05,0.1,0.1,5,yes,Decentraland,markets_max_mcap,3,"decentraland,decentraland-wormhole,meme-anarchic-numismatic-asset",19035532.0,147441005.0,,30,30,30,30,0.009763818345594566,0.7572803664799282,1051568.6067235,1439587.1895119,2026-08-05,2026-09-03,decentraland,Decentraland,2026-08-05,2026-09-03,29.0,0.015515791974045321,0.11183559811827984,-0.014971254060161535,0.08400259073543412,18.80893868763468,-4.943145169110907,-3.625763837446578
MASK,kept,kept_cap_le_cutoff,200000000.0,44886085.0,0.017290005549715465,0.038712234864848816,-0.8060270757770365,0.1434998252656438,0.1434998252656438,0.10002309264305138,False,False,2719625.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,mask-network,MASK-USDT-SWAP,MASKUSDT,0.0001,1.0,1.0,0.0001,0.1,0.1,5,yes,Mask Network,markets_max_mcap,2,"mask-network,catwifmask",18297769.0,44886085.0,,30,30,30,30,0.023068748053841924,0.7100091225466234,776080.658755,1035465.7859883333,2026-08-05,2026-09-03,mask-network,Mask Network,2026-08-05,2026-09-03,29.0,0.1434998252656438,0.000926853329843781,0.10002309264305138,-0.045577558479531786,17.61963839376703,-4.057626658308651,-3.2515995825316146
ME,kept,kept_cap_le_cutoff,200000000.0,39250025.0,0.031650884531793294,0.040381370815765955,-0.24360246470596225,0.14762941666666615,0.14762941666666615,0.06538560762100905,False,False,5078924.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,magic-eden,ME-USDT-SWAP,MEUSDT,1e-05,1.0,1.0,1e-05,1.0,1.0,5,yes,Magic Eden,markets_max_mcap,2,"magic-eden,literally-me",2760167.0,39250025.0,,30,30,30,30,0.045617403047310164,0.7749528998243475,1242298.009145,1790484.2100419998,2026-08-05,2026-09-03,magic-eden,Magic Eden,2026-08-05,2026-09-03,29.0,0.08638510774410768,0.14762941666666615,0.047463409097239964,0.06538560762100905,17.485462639135164,-3.452989183490423,-3.2093867187844607
MEGA,kept,kept_cap_le_cutoff,200000000.0,45006253.0,0.05654895578654371,0.038679686229351834,0.37979217848725755,0.11651653087617225,0.11651653087617225,0.07826143356011772,False,False,4123938.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,megaeth,MEGA-USDT-SWAP,MEGAUSDT,1e-05,1.0,1.0,1e-05,1.0,1.0,5,yes,MegaETH,markets_max_mcap,3,"megaeth,make-eth-great-again,make-europe-great-again",8693201.0,45006253.0,,30,30,30,30,0.07131707706804652,0.6394218055261324,2545056.6110150004,3209714.413745,2026-08-05,2026-09-03,megaeth,MegaETH,2026-08-05,2026-09-03,29.0,0.05569718985164535,0.11651653087617225,0.0009944873557634947,0.07826143356011772,17.62231199363672,-2.8726485419036023,-3.25244072039086
MEME,kept,kept_cap_le_cutoff,200000000.0,51673755.0,0.015790847407712097,0.03703457035459108,-0.8524213161401644,0.09327863863863832,0.09327863863863832,0.05990954096372705,False,False,3179765.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,memetoon,MEME-USDT-SWAP,MEMEUSDT,1e-07,1.0,1.0,1e-07,10.0,10.0,5,yes,MEMETOON,markets_max_mcap,5,"memetoon,memecoin-2,1-meme-can-change-your-life,most-elegant-monkey-ever,mpx6900",378082.0,51673755.0,close mcap runner-up memecoin-2 cap=35573224 vs 51673755,30,30,30,30,0.020282449986691823,0.6657885887967492,815972.3801885,1048070.3514120667,2026-08-05,2026-09-03,memetoon,MEMETOON,2026-08-05,2026-09-03,29.0,0.09327863863863832,0.019402662023602125,0.05990954096372705,-0.021976922635115956,17.760460570353622,-4.148324784788441,-3.2959034686482767
MERL,kept,kept_cap_le_cutoff,200000000.0,32384320.0,0.06986281886023853,0.042899527479210504,0.4876727772941907,0.14197295454545386,0.14197295454545386,0.08977951739618409,False,False,2943319.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,merlin-chain,MERL-USDT-SWAP,MERLUSDT,1e-05,1.0,1.0,1e-05,0.1,0.1,5,yes,Merlin Chain,markets_max_mcap,1,merlin-chain,2882241.0,32384320.0,,30,30,30,30,0.10396030841944391,0.8067464643562122,2262459.882072,3366683.895153967,2026-08-05,2026-09-03,merlin-chain,Merlin Chain,2026-08-05,2026-09-03,29.0,0.049134191900765734,0.14197295454545386,0.0004461022449037328,0.08977951739618409,17.29318491300338,-2.6612216902852524,-3.148894467579443
MET,kept,kept_cap_le_cutoff,200000000.0,111546604.0,0.019639519243414165,0.02907162938759892,-0.3922189392995299,0.1832264539593322,0.1832264539593322,0.11998808167651893,False,True,3798519.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,meteora,MET-USDT-SWAP,METUSDT,0.0001,1.0,1.0,1e-05,0.1,0.1,5,yes,Meteora,markets_max_mcap,3,"meteora,metronome,metformin",6194566.0,111546604.0,,30,30,30,30,0.04008886706230368,1.3993328063684742,2190721.6757954997,4471776.979007433,2026-08-05,2026-09-03,meteora,Meteora,2026-08-05,2026-09-03,29.0,0.1832264539593322,0.057499863429438525,0.11998808167651893,0.0008703738992207753,18.529953034632197,-3.930211454796653,-3.5379925154971232
